47,35
48,44
47,42
47,42
49,44
49,45
51,45
54,48
54,49
56,57
56,58
61,63
63,64
63,65
0,1
7,6
16,10
18,12
22,21
22,22
23,23
28,23
29,26
15,21
16,22
16,22
18,24
19,27
20,30
22,31
23,33
25,39
18,23
26,27
2,0
2,4
8,5
9,5
11,6
12,6
12,7
15,8
20,12
22,18
27,22
28,22
28,22
30,27
29,27
30,27
30,28
30,28
30,29
30,29
30,31
32,32
32,32
33,32
36,33
41,32
42,34
42,35
42,35
49,40
49,40
50,43
50,43
51,41
51,42
51,42
51,43
49,43
49,43
49,43
8,5
9,11
7,1
7,2
8,2
18,15
18,16
18,16
18,17
17,19
18,19
19,20
17,19
18,24
20,24
20,25
8,13
9,13
11,13
8,7
8,8
12,16
12,17
15,20
15,20
15,22
16,25
16,29
18,34
18,34
20,37
20,37
20,37
20,37
23,41
24,42
24,43
26,44
27,44
27,39
28,41
29,41
30,42
35,44
39,48
40,50
40,50
42,50
40,49
40,49
42,51
42,38
39,36
41,33
42,33
45,34
37,24
36,25
42,34
45,36
34,24
34,24
34,21
32,25
33,25
36,25
36,25
36,25
39,26
41,29
41,29
3,0
6,5
7,5
7,8
8,9
9,9
17,10
19,10
23,17
23,17
25,20
25,20
27,20
31,24
30,26
30,28
34,27
10,3
12,4
12,6
14,6
14,7
16,10
17,10
17,11
19,13
19,15
23,18
25,21
31,22
34,23
39,32
39,32
39,32
40,35
41,35
44,35
12,17
18,20
18,20
30,27
28,28
32,33
36,37
33,36
6,7
6,8
7,8
15,14
15,14
15,14
15,14
4,3
4,3
4,4
10,5
10,6
10,7
12,11
12,11
2,0
2,0
5,5
8,8
8,8
17,15
18,15
19,17
19,18
28,19
34,24
34,24
9,7
17,11
18,11
18,12
5,3
5,5
5,9
15,25
19,28
20,29
20,30
21,31
30,38
33,43
34,45
40,49
42,50
50,58
65,71
0,2
1,4
0,0
6,9
7,11
15,15
17,16
13,19
17,19
19,24
20,27
25,30
0,0
0,0
9,8
9,8
11,12
5,8
2,1
4,3
11,8
2,1
5,2
17,8
23,12
18,11
19,12
23,19
24,19
30,23
31,23
32,24
32,24
14,7
16,8
3,3
21,21
31,24
39,33
44,34
44,35
46,40
51,47
55,49
2,1
2,1
9,6
11,6
17,15
19,14
19,16
23,18
24,18
24,18
26,22
27,24
33,27
35,29
36,29
40,30
1,2
0,1
0,1
2,3
3,3
3,3
5,5
6,8
9,10
17,16
18,17
20,21
20,23
21,25
26,31
23,31
23,34
26,37
28,40
28,40
34,42
38,45
45,52
45,53
0,0
4,1
14,11
14,11
17,13
17,13
20,17
26,21
26,21
15,19
15,19
15,20
15,19
15,19
15,19
15,19
14,20
15,21
16,21
17,23
19,25
21,26
21,26
20,26
0,1
3,4
4,6
5,5
5,6
5,9
5,10
6,11
10,17
10,17
20,21
20,21
20,22
17,18
19,20
20,20
24,24
25,24
26,24
27,23
37,32
46,41
47,42
3,6
3,7
8,13
8,13
11,12
10,13
16,15
17,22
18,26
21,30
21,30
22,30
25,34
25,34
30,35
27,36
22,24
27,26
35,35
42,39
42,39
43,39
45,41
46,42
3,8
10,14
2,0
3,0
0,0
1,0
2,2
2,3
4,4
5,5
6,10
6,10
7,10
18,26
19,26
29,37
0,0
4,5
6,9
12,15
13,15
19,17
21,21
22,23
33,29
33,30
37,31
11,5
15,7
19,10
21,11
22,12
31,23
36,24
38,26
50,38
54,39
54,39
64,41
68,44
70,50
70,50
63,48
66,50
70,53
79,57
0,2
4,6
4,6
5,6
6,9
13,14
13,14
13,14
19,19
20,21
31,29
33,29
43,37
43,38
45,41
48,42
49,43
54,50
59,52
62,61
63,62
63,62
64,62
13,20
13,20
16,23
14,20
10,11
22,23
28,28
29,28
30,30
2,3
6,3
10,5
9,6
9,6
10,8
9,8
9,8
11,9
11,10
13,13
14,18
16,21
20,21
24,22
25,23
27,26
29,24
30,24
25,31
25,31
0,0
2,2
4,8
8,8
9,9
12,11
13,12
13,14
16,15
11,13
11,15
4,8
11,13
13,16
11,12
15,16
15,16
15,14
15,19
15,19
17,20
22,24
21,24
21,24
22,25
18,21
21,23
24,28
24,28
32,40
33,43
34,44
1,1
6,8
7,13
12,20
16,22
16,22
16,22
19,24
19,19
30,33
26,31
26,31
28,36
31,37
31,38
29,36
29,37
36,42
38,45
38,44
42,44
42,45
46,51
46,52
47,53
47,53
6,11
9,14
10,14
11,17
14,20
17,21
22,19
23,22
25,22
25,22
24,27
24,29
8,2
11,12
11,11
12,11
21,15
23,15
24,15
26,15
20,16
23,16
23,16
25,19
1,0
6,5
8,6
12,11
16,13
16,13
15,21
20,22
20,22
20,22
18,19
18,19
14,16
14,18
21,20
21,20
32,28
8,8
2,0
4,1
5,1
5,1
4,2
6,3
16,19
18,20
18,21
19,21
19,21
1,1
6,6
6,7
6,7
6,8
0,0
1,1
1,1
2,1
3,2
7,2
7,2
9,3
15,7
15,8
16,8
16,8
17,8
3,4
8,9
9,9
9,12
17,13
25,16
2,1
3,2
4,3
6,9
7,12
8,13
1,4
2,7
4,6
6,8
8,10
0,0
0,1
2,5
3,7
4,8
11,10
15,11
16,11
15,12
22,16
22,16
29,21
27,16
28,16
30,20
35,23
37,25
40,25
40,26
40,27
10,8
7,7
8,9
16,12
18,14
19,14
21,18
3,2
5,8
10,9
11,9
17,20
17,20
17,22
18,25
22,26
7,8
13,11
13,12
14,14
18,16
18,17
22,17
22,17
29,19
31,20
29,19
29,19
32,22
34,25
30,15
35,19
39,21
42,24
46,25
50,26
51,27
51,28
3,6
3,7
4,7
5,6
5,6
0,0
2,4
4,6
7,5
7,5
8,5
12,8
12,8
2,5
5,12
6,13
19,23
22,34
26,38
28,36
29,37
5,1
12,7
12,7
12,8
14,13
16,14
0,1
3,12
3,12
3,12
7,16
6,16
9,19
10,19
14,20
21,14
26,16
29,18
39,25
39,25
40,26
42,26
42,28
48,29
3,1
5,1
6,2
6,2
7,2
7,3
7,4
11,11
12,11
12,11
16,14
22,20
22,20
23,18
35,26
35,27
38,32
39,28
39,31
33,28
39,28
39,30
39,30
39,30
42,31
47,38
49,40
50,42
52,44
56,45
59,48
61,46
62,47
62,47
63,51
67,67
63,67
65,67
26,36
32,41
28,40
39,48
45,52
11,11
18,14
20,18
0,1
2,6
1,1
1,2
8,9
11,9
13,9
13,9
13,10
15,12
16,12
20,17
23,21
0,2
3,3
3,3
5,11
6,11
9,16
14,24
16,24
16,24
16,26
23,30
28,33
23,35
24,34
24,34
2,0
6,7
8,9
9,11
12,12
11,13
20,21
21,24
22,23
26,26
26,26
28,28
8,2
8,4
1,1
1,1
8,4
7,2
7,2
10,3
15,6
21,8
23,13
24,12
24,12
28,14
28,14
31,16
30,13
30,15
22,17
23,20
27,26
27,28
27,30
2,2
2,3
2,5
4,7
4,9
5,9
7,11
8,11
10,13
3,4
3,8
3,8
5,14
5,15
16,19
16,21
18,25
18,26
18,24
21,26
22,26
25,33
2,0
5,0
5,0
2,6
2,6
7,7
11,17
15,18
15,18
2,5
15,12
0,2
17,20
20,22
22,23
25,24
27,24
30,30
30,30
30,30
26,32
32,33
3,2
4,2
16,6
16,6
16,7
16,11
16,11
17,11
23,18
20,17
19,15
21,15
24,20
30,25
32,28
31,23
36,26
9,5
8,6
16,15
17,15
17,16
20,16
22,20
29,27
31,29
31,29
32,27
12,12
0,1
4,4
11,13
13,15
14,15
18,18
25,23
32,28
3,3
4,3
7,4
8,4
9,6
7,13
8,18
8,20
8,22
15,25
15,27
15,27
19,27
25,34
28,41
7,8
16,14
22,20
22,20
22,21
29,26
29,29
29,27
28,27
28,32
27,37
28,39
28,40
29,40
34,50
37,41
1,0
8,3
9,3
12,7
12,7
12,7
9,9
9,9
18,20
20,20
18,20
1,5
3,4
4,7
9,13
11,13
18,22
21,22
26,25
35,30
1,2
3,4
3,4
3,4
3,5
3,5
7,7
7,8
7,8
18,20
19,21
20,22
21,22
29,32
30,33
30,33
32,33
34,35
40,39
6,4
1,2
18,13
19,17
19,14
21,15
15,12
27,25
31,28
28,25
31,26
29,28
29,29
7,1
7,1
8,4
18,14
18,15
21,20
35,25
17,15
26,20
26,21
30,24
32,24
32,25
33,30
33,31
0,0
2,2
2,2
2,4
8,12
8,13
15,23
18,25
22,23
0,0
2,2
12,6
11,9
16,15
22,16
25,20
28,24
28,25
32,32
35,35
26,22
1,1
0,1
0,1
3,5
6,8
7,10
7,10
11,11
11,13
15,11
19,14
26,21
31,28
20,24
21,25
24,19
27,22
27,22
28,22
28,22
29,26
30,27
30,27
32,27
32,28
24,22
25,24
27,26
39,36
44,43
44,43
2,1
3,4
3,4
4,5
4,5
4,6
6,9
11,14
15,20
16,26
20,27
26,30
26,32
28,38
28,32
38,41
40,44
42,45
42,45
46,46
52,46
52,47
54,48
57,54
65,55
15,7
14,8
16,9
27,19
30,21
32,24
35,25
35,26
7,5
7,5
7,5
13,13
16,14
20,17
27,19
24,18
26,22
6,2
2,1
3,2
7,3
11,4
11,4
12,8
13,9
13,9
14,9
14,10
15,10
15,10
14,13
15,15
20,17
20,17
26,18
23,19
24,19
22,18
22,18
25,18
27,19
30,24
31,24
30,22
31,27
1,0
1,1
2,3
2,4
2,4
2,4
5,5
7,4
13,11
1,0
5,4
5,4
5,5
12,11
12,12
14,25
18,27
19,27
21,26
20,8
31,19
31,19
33,19
34,20
34,21
34,22
34,24
33,19
26,17
41,29
3,2
5,2
6,2
8,6
9,9
10,10
11,9
17,14
12,13
18,21
18,21
20,23
22,29
1,1
12,6
16,9
16,9
17,9
21,10
23,14
25,14
25,14
25,16
25,14
25,14
25,17
25,17
25,17
10,13
11,13
11,15
10,11
0,0
3,3
4,4
18,19
21,27
1,6
3,9
3,8
8,14
12,18
4,6
4,5
2,1
3,2
3,2
6,3
4,6
1,0
1,1
11,9
13,9
13,13
12,13
12,13
12,15
11,11
12,12
18,16
25,23
31,27
31,27
31,29
31,29
35,34
30,31
34,33
50,40
52,43
52,43
52,43
59,49
62,45
62,46
62,50
68,56
70,58
73,62
72,58
2,3
5,3
9,4
16,9
17,9
19,16
20,16
20,16
23,16
23,16
0,1
1,3
6,5
6,5
8,7
9,8
9,10
16,15
21,19
18,21
20,22
20,24
24,27
25,28
28,31
31,32
31,32
35,28
35,30
38,34
40,33
40,32
38,30
39,33
40,34
44,36
41,31
41,31
42,31
42,31
54,34
55,35
56,35
57,39
57,45
60,46
60,47
61,47
64,47
68,50
5,11
3,0
8,3
14,5
16,8
16,8
16,8
16,8
15,10
16,11
29,21
30,21
33,21
33,24
33,25
18,23
25,21
25,21
31,25
32,25
25,19
29,28
33,28
2,3
2,4
1,6
6,9
9,11
10,11
13,6
16,17
22,22
22,21
22,21
22,21
22,21
28,25
28,26
28,26
31,27
41,32
47,35
49,35
50,35
55,40
56,41
56,41
59,42
59,47
60,48
66,54
66,54
67,55
72,57
82,65
83,67
86,69
87,73
87,73
89,75
90,78
91,78
91,79
94,82
94,82
96,84
98,85
106,91
105,95
8,9
8,9
9,15
14,18
12,19
12,18
14,25
16,26
16,26
16,26
17,26
18,27
20,28
4,6
9,7
14,21
14,21
13,20
2,1
3,1
9,9
10,12
10,12
11,14
11,16
11,16
11,18
11,19
10,18
11,21
11,21
11,21
11,21
15,23
19,28
24,32
32,34
32,34
31,35
34,39
34,39
36,38
39,38
40,40
41,40
45,45
45,45
45,45
46,50
47,52
47,55
0,0
0,1
6,7
11,14
13,15
14,17
12,15
14,19
16,23
19,25
19,27
20,27
20,27
28,41
0,2
0,3
9,10
18,16
18,17
20,18
26,26
19,21
22,23
28,26
32,29
0,0
3,4
1,0
3,4
3,4
4,5
8,6
14,9
18,12
21,14
22,19
23,30
24,32
25,32
25,28
8,6
2,3
2,3
6,4
7,6
10,10
10,10
15,22
16,22
19,23
28,26
28,26
29,30
33,40
38,39
45,40
45,40
46,40
49,44
59,52
62,53
61,56
62,57
66,64
66,64
67,64
69,67
70,68
80,89
86,93
86,97
90,102
5,7
5,7
6,12
9,19
11,20
14,23
16,23
19,22
19,22
22,24
25,18
15,22
15,22
15,23
16,23
17,27
18,31
19,30
22,32
26,36
26,36
26,36
29,40
31,41
34,43
32,37
39,41
40,42
40,44
45,44
46,46
43,48
43,49
43,49
3,4
5,5
14,9
14,9
16,11
18,12
19,14
21,17
21,17
21,18
28,19
29,21
30,21
29,20
29,20
22,12
22,14
31,26
31,26
30,25
32,27
34,31
43,33
44,34
43,37
4,3
9,7
9,7
12,7
12,7
17,9
17,6
20,6
20,8
22,10
23,12
24,13
25,14
30,17
34,24
34,24
43,29
55,37
55,37
55,35
57,38
58,40
58,41
65,47
69,49
36,31
36,32
39,36
40,37
38,34
38,34
40,36
43,36
55,45
0,1
0,2
3,6
13,20
26,30
34,36
38,39
38,42
38,42
2,3
1,4
4,10
5,11
8,14
7,12
9,12
14,15
15,13
20,16
22,16
24,17
3,1
9,11
9,12
11,13
15,14
18,20
18,23
18,23
22,24
22,25
22,25
22,25
22,25
